Kode_Desa,Tahun,Nama_Desa,Uraian_Output,Cara_Pengadaan,if_score,if_flag,lof_score,lof_flag,rda_score,rda_flag,consensus_flag,typology_primary,typologies_str,top_error_feature,persistence_score,priority_tier,expert_verdict,modus_operandi_notes,years_flagged,rda_sparse_norm
1503012020,2023,Kasiro Hilir,Penyertaan Modal BUMDes,Swakelola,-0.0256699291324409,1,1.006822164134631,0,0.0007224261,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0091181295
1503012020,2023,Kasiro Hilir,Penyertaan Modal BUMDes,Swakelola,-0.010939560532963,1,1.0109385712225356,0,0.000887368,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,avg_completion,1.0,Tier 1 – High Priority,,,3,0.008988474
1503012021,2023,Bukit Berantai,Bangunan,Swakelola,0.1369137523133464,0,2.781015829141164,1,0.00022670168,0,1,T2_Ghost,T2_Ghost,cost_per_unit,0.3333,Tier 2 – Moderate,,,1,0.004311729
1503012023,2023,Paniban Baru,Jembatan Milik Desa,Swakelola,0.1676564101944727,0,2.4420609296501707,1,1.4554136e-05,0,1,T2_Ghost,T2_Ghost,avg_completion,0.3333,Tier 2 – Moderate,,,1,0.00051967904
1503022005,2023,Pulau Pandan,Rambu Jalan,Swakelola,0.0991339445744853,0,1.9638432015779843,1,0.00015513608,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0
1503022005,2023,Pulau Pandan,Jumlah Frekwensi Penyelenggaraan Festival/Lomba Kepemudaan dan Olahraga tingkat Desa,Swakelola,0.1589280434518459,0,1.9063299008267025,1,1.876485e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.00039939076
1503022007,2023,Ranggo,Jumlah Frewensi Pengiriman Kontingen Kepemudaan dan Olah Raga sebagai Wakil Desa di tingkat Kecamatan dan Kabupaten/Kota,Swakelola,0.0854559463530783,0,2.710751750897132,1,0.00058061763,1,1,T2_Ghost,T2_Ghost,cost_deviation_by_category,1.0,Tier 1 – High Priority,,,3,0.005157732
1503022008,2023,Panca Karya,Biaya Koordinasi Pemerintah Desa,Swakelola,0.1110139629843777,0,1.7606877857532943,1,0.0005139833,1,1,T2_Ghost,T2_Ghost,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0042586373
1503022009,2023,Lubuk Bedorong,Jumlah alat produksi dan pengolahan pertanian yang diserahkan,Swakelola,0.0884732849692066,0,2.0963611339672275,1,0.00050919905,1,1,T2_Ghost,T2_Ghost,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.003994826
1503022016,2023,Moenti,Biaya Koordinasi Pemerintah Desa,Swakelola,0.1242890290825781,0,2.056087202900202,1,2.5281863e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0022708606
1503022016,2023,Moenti,Kolam Perikanan Darat Milik Desa,Swakelola,0.0846961929081584,0,2.0366567830911437,1,0.0004444501,0,1,T2_Ghost,T2_Ghost,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0026706634
1503022018,2023,Demang,Jumlah Rumah Tidak Layak Huni (RTLH),Swakelola,-0.0814653854629047,1,1.0594217099494254,0,0.0006691216,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.004789421
1503022018,2023,Demang,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,0.0942871024804695,0,138930844.0653986,1,4.9502698e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.00047579018
1503022018,2023,Demang,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,0.0942871024804695,0,138930844.0653986,1,4.949085e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.00060847524
1503022021,2023,Temalang,Prasarana Kantor Lainnya,Swakelola,-0.0556482228284256,1,1.0352884572465824,0,0.0010396285,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,cost_deviation_by_category,1.0,Tier 1 – High Priority,,,3,0.0073917843
1503022021,2023,Temalang,Prasarana Kantor Lainnya,Swakelola,0.1507077514953714,0,1.7377537445058628,1,3.921894e-05,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0015683272
1503022022,2023,Muara Limun,Dokumen Perencanaan Desa ,Swakelola,-0.1599233588994145,1,1.574308046598561,0,0.0044061374,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,avg_completion,1.0,Tier 1 – High Priority,,,3,0.059974715
1503022023,2023,Suka Damai,Biaya Koordinasi Pemerintah Desa,Swakelola,0.147730151332578,0,1.864535761469704,1,0.0001704752,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0035170529
1503022023,2023,Suka Damai,Biaya Koordinasi Pemerintah Desa,Swakelola,0.147730151332578,0,1.8561232700110075,1,0.00016811016,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0037941323
1503022023,2023,Suka Damai,Penyertaan Modal BUMDes,Swakelola,0.0930173021555621,0,1.988133503034592,1,0.000118801254,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0
1503032002,2023,Bernai,Rehabilitasi/Peningkatan Balai Desa/Balai Kemasyarakatan,Swakelola,0.1728631471522691,0,2.1525515305398013,1,9.261723e-06,0,1,T2_Ghost,T2_Ghost,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.00010574765
1503032004,2023,Panti,Rehabilitasi/Peningkatan Halaman dan Area Parkir Kantor,Swakelola,0.0151413503452312,0,2.681367359963439,1,0.00016502102,0,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.009354715
1503032004,2023,Panti,Rehabilitasi/Peningkatan Halaman dan Area Parkir Kantor,Swakelola,-0.0228258893061791,1,1.651516213733479,0,0.00071725773,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.020701332
1503032004,2023,Panti,Penyertaan Modal BUMDes,Penyertaan Modal,0.096246599823357,0,2.4051798866686407,1,6.646778e-05,0,1,T2_Ghost,T2_Ghost,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0019335448
1503032005,2023,Tinting,"Rehabilitasi/Peningkatan Prasarana Jalan Desa (Gorong-gorong, Selokan, Box/Slab Culvert, Drainase, Prasarana Jalan lain)",Swakelola,-0.0961908308710135,1,1.0302669642348954,0,0.0006504897,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0036647604
1503032006,2023,Sungai Abang,Rehabilitasi/Peningkatan/Pengerasan Jalan Desa,Swakelola,-0.0451067225684694,1,1.1043579435892972,0,0.0005281408,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0031307195
1503032013,2023,Lidung,Rambu Jalan,Swakelola,0.0987617090366513,0,1.8902317374215707,1,0.00010597167,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0018636619
1503032013,2023,Lidung,Rehabilitasi/Peningkatan Sarana dan Prasarana Kepemudaan dan Olah Raga Milik Desa,Swakelola,0.1582520952464104,0,4.502789251702331,1,2.6807247e-05,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0
1503032024,2023,Baru,Rehabilitasi/Peningkatan Sarana dan Prasarana Kepemudaan dan Olah Raga Milik Desa,Swakelola,0.1582520952464104,0,4.502789251702331,1,2.5639572e-05,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0014367433
1503032024,2023,Baru,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,0.0942871024804695,0,138930844.0653986,1,4.6502973e-05,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0039671143
1503032028,2023,Bernai Dalam,Jumlah Peserta Pelatihan/Bimtek/Pengenalan Teknologi Tepat Guna untuk Perikanan Darat/Nelayan,Swakelola,0.1281736547368222,0,1.8268689072972992,1,9.055585e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0023660443
1503042002,2023,Karang Mendapo,Rambu Jalan,Swakelola,0.0990342445404808,0,1.8831291737120024,1,0.00011306752,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0021823642
1503042002,2023,Karang Mendapo,Pengelolaan dan Pemeliharaan Lumbung Desa,Swakelola,0.015758914840641,0,2.299288109179752,1,0.00037321908,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.008326958
1503042004,2023,Batu Kucing,Jumlah Peserta Pelatihan Pembinaan Lembaga Kemasyarakatan,Swakelola,-0.074533625452957,1,1.058032208267861,0,0.0007533222,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0058754203
1503042004,2023,Batu Kucing,Pengelolaan dan Pemeliharaan Lumbung Desa,Swakelola,0.015758914840641,0,2.3022548223441293,1,0.00037788405,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0072664623
1503042004,2023,Batu Kucing,Penyertaan Modal BUMDes,Swakelola,-0.0171243079073736,1,0.9862022492508415,0,0.0006878364,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1503042006,2023,Semaran,Biaya Koordinasi Pemerintah Desa,Swakelola,0.1250102072376161,0,2.2068508797113178,1,2.3599674e-05,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0
1503042006,2023,Semaran,"Jumlah Frekwensi Penyelenggaraan Festival Kesenian, Adat/Kebudayaan, dan Keagamaan (perayaan hari kemerdekaan, hari besar keagamaan, dll) tingkat Desa",Swakelola,0.1628593482176339,0,32678965.08358036,1,3.910027e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0005762169
1503042007,2023,Kasang Melintang,Penyertaan Modal BUMDes,Swakelola,-0.0337437093506688,1,1.0073144815834547,0,0.00058561773,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,cost_per_unit,0.3333,Tier 2 – Moderate,,,1,0.008483757
1503042008,2023,Pangkal Bulian,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,0.0942871024804695,0,138930844.0653986,1,4.959708e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0006631117
1503042008,2023,Pangkal Bulian,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,0.0942871024804695,0,138930844.0653986,1,4.89307e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0007828164
1503042008,2023,Pangkal Bulian,Penyertaan Modal BUMDes,Swakelola,-0.0179460310983919,1,0.9870198834615777,0,0.00068718276,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0
1503042011,2023,Lamban Sigatal,Pengelolaan dan Pemeliharaan Lumbung Desa,Swakelola,0.015758914840641,0,2.305442046007745,1,0.00038519423,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.007813625
1503042020,2023,Seko Besar,"Prasarana Jalan Desa (Gorong-gorong, Selokan, Box/Slab Culvert, Drainase, Prasarana Jalan lain)",Swakelola,0.0804317380316677,0,1.8031659550100516,1,0.00018229832,0,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.0039934767
1503042020,2023,Seko Besar,Jumlah Peserta Pelatihan Pembinaan Lembaga Kemasyarakatan,Swakelola,-0.0755781228432832,1,1.0610367977730906,0,0.00084534445,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.017784994
1503042021,2023,Taman Bandung,Pemeliharaan Gedung dan Prasarana Perkantoran,Swakelola,-0.0480763850946539,1,1.107643897112378,0,0.000587445,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,swakelola_high_value,0.3333,Tier 2 – Moderate,,,1,0.005162112
1503042021,2023,Taman Bandung,Pengelolaan dan Pemeliharaan Lumbung Desa,Swakelola,0.0177679360018543,0,1.7422434697982394,1,0.00027383515,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,0.3333,Tier 2 – Moderate,,,1,0.007030766
1503052001,2023,Penegah,Mebelair PAUD/ TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,0.1748348957485386,0,2.1810995572475576,1,1.1754008e-05,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.00033766014
1503052002,2023,Pelawan,Jumlah Frekwensi Penyelenggaraan Festival/Lomba Kepemudaan dan Olahraga tingkat Desa,Swakelola,-0.2003215905128971,1,1.293781094975273,0,0.0033314512,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.024430178
1503052003,2023,Pulauaro,"Rehabilitasi/Peningkatan Sanitasi Permukiman (Gorong-gorong, Selokan, Parit, dll., diluar prasarana jalan)",Swakelola,-0.0894198528155435,1,1.024374533437053,0,0.000749869,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,cost_deviation_by_category,0.3333,Tier 2 – Moderate,,,1,0.0035033305
1503052004,2023,Bukit,Sertifikat Tanah Desa,Swakelola,0.1460932850017098,0,1.800934298248032,1,0.0005867508,1,1,T2_Ghost,T2_Ghost,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0
1503052005,2023,Lubuk Sepuh,Pemeliharaan Gedung dan Prasarana Perkantoran,Swakelola,-0.132037216917853,1,1.0234947394861835,0,0.0013400471,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,cost_deviation_by_category,1.0,Tier 1 – High Priority,,,3,0.006306163
1503052006,2023,Rantanu Tenang,Pemeliharaan Sumur Serapan,Swakelola,0.076720275809915,0,2.306704141645535,1,0.0067857625,1,1,T2_Ghost,T2_Ghost,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.021044685
1503052006,2023,Rantanu Tenang,Pemeliharaan Sumur Serapan,Swakelola,0.0578160851156125,0,1.9479723861829124,1,0.0014401472,1,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.010140143
1503052006,2023,Rantanu Tenang,Bantuan Perikanan (Bibit/Pakan/dst),Swakelola,0.0521658303379147,0,3.090624754904994,1,0.0012433794,1,1,T2_Ghost,T2_Ghost,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.008402956
1503052007,2023,Muara Danau,Sertifikat Tanah Desa,Swakelola,0.0609166231765947,0,1.9263829937552408,1,0.001348825,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.009745963
1503052016,2023,Pematang Kulim,Pemeliharaan Gedung dan Prasarana Perkantoran,Swakelola,-0.0360066120283727,1,1.343474303329153,0,0.00274268,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,activity_category,1.0,Tier 1 – High Priority,,,3,0.017692517
1503052016,2023,Pematang Kulim,Rehabilitasi/Peningkatan Halaman dan Area Parkir Kantor,Swakelola,0.1344832023859873,0,2.020571769043764,1,5.3571923e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0011237422
1503052017,2023,Batu Putih,Rehabilitasi/Peningkatan Halaman dan Area Parkir Kantor,Swakelola,0.0521434103414525,0,1.775109672407582,1,0.00019021358,0,1,T2_Ghost,T2_Ghost,cost_deviation_by_category,1.0,Tier 1 – High Priority,,,3,0.0029717113
1503052017,2023,Batu Putih,Rehabilitasi/Peningkatan Halaman dan Area Parkir Kantor,Swakelola,0.1341352775517301,0,2.0607401021056457,1,4.784175e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0014468634
1503052021,2023,Pasar Pelawan,Rehabilitasi/Peningkatan Pasar Desa/Kios milik Desa,Swakelola,0.0587300990964844,0,2.57996542677908,1,0.00016935465,0,1,T2_Ghost,T2_Ghost,cost_deviation_by_category,0.3333,Tier 2 – Moderate,,,1,0.0063442835
1503052021,2023,Pasar Pelawan,Rehabilitasi/Peningkatan Pasar Desa/Kios milik Desa,Swakelola,0.0362834562777374,0,2.1327651440230726,1,0.00039682357,0,1,T2_Ghost,T2_Ghost,avg_completion,0.3333,Tier 2 – Moderate,,,1,0.009859853
1503052022,2023,Pelawan Jaya,Pemeliharaan Sumur Serapan,Swakelola,0.1018610134455088,0,2.2617239068531503,1,0.0035295181,1,1,T2_Ghost,T2_Ghost,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.020348476
1503052022,2023,Pelawan Jaya,Jumlah Frewensi Pengiriman Kontingen Kepemudaan dan Olah Raga sebagai Wakil Desa di tingkat Kecamatan dan Kabupaten/Kota,Swakelola,0.1654195726299868,0,1.7454572540775384,1,3.5630685e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.0002975753
1503052022,2023,Pelawan Jaya,Penyertaan Modal BUMDes,Swakelola,-0.0168740694925407,1,0.9838069341477228,0,0.0006916399,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.008616865
1503062001,2023,Mandiangin,Prasarana Kantor Lainnya,Swakelola,0.1488322276142212,0,2.232766775831393,1,3.702263e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.0009951073
1503062004,2023,Gurun Tuo Simpang,Ambulance,Swakelola,-0.0612111947655026,1,1.3059413759800582,0,0.0020165597,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,cost_deviation_by_category,0.3333,Tier 2 – Moderate,,,1,0.010336986
1503062004,2023,Gurun Tuo Simpang,Jumlah alat produksi dan pengolahan pertanian yang diserahkan,Swakelola,-0.1114191261064577,1,1.2017795103645348,0,0.0009944389,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,activity_category,0.3333,Tier 2 – Moderate,,,1,0.03347633
1503062006,2023,Gurun Tuo,Biaya Koordinasi Pemerintah Desa,Swakelola,0.1277440926437915,0,2.723948835307441,1,2.326659e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0019505299
1503062007,2023,Rangkiling,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,0.0942871024804695,0,138930844.0653986,1,4.9702434e-05,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.00045286422
1503062007,2023,Rangkiling,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,0.0942871024804695,0,138930844.0653986,1,4.963508e-05,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0005294263
1503062010,2023,Muaro Ketalo,Biaya Koordinasi Pemerintah Desa,Swakelola,0.127603775224161,0,2.6429289090131736,1,2.3340468e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0027112144
1503062011,2023,Taman Dewa,Dukungan Penyelenggaraan pencegahan dan penanggulangan kerawanan sosial,Swakelola,0.1539771489807689,0,2.197853225482161,1,2.8065226e-05,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.00045204101
1503062011,2023,Taman Dewa,Komputer,Swakelola,0.1525992963530044,0,2.0182690220491555,1,2.991984e-05,0,1,T2_Ghost,T2_Ghost,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.00076520303
1503062011,2023,Taman Dewa,Prasarana Kantor Lainnya,Swakelola,-0.0146182340100299,1,1.0149968935683749,0,0.0005384662,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0
1503062011,2023,Taman Dewa,Dokumen Profil Desa (profil kependudukan dan potensi desa),Swakelola,0.1428987257188133,0,245583778.6118451,1,2.9147288e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0005143342
1503062012,2023,Simpang Kertopati,Pemeliharaan Sarana dan Prasarana PAUD/TK/TPA/TKA/TPQ/Madrasah Non-Formal Milik Desa,Swakelola,0.1748116725276169,0,2.0392457989020296,1,1.747185e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.00037406303
1503062013,2023,Bukitperanginan,Prasarana Kantor Lainnya,Swakelola,0.1485434658861326,0,2.015050573988652,1,3.691359e-05,0,1,T2_Ghost,T2_Ghost,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.00025385647
1503062013,2023,Bukitperanginan,"Poster/Baliho/Lainnya atas ke masyarakat Informasi APBDes, LPJ, dan lainnya",Swakelola,-0.1326244482609133,1,1.1332246962318733,0,0.0015530682,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,avg_completion,1.0,Tier 1 – High Priority,,,3,0.0065556085
1503062022,2023,Mandiangin Pasar,Pasar Desa,Swakelola,-0.0265483911349871,1,2.425662467417863,1,0.0008163882,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,cost_per_unit,0.3333,Tier 2 – Moderate,,,1,0.02290396
1503062028,2023,Talang Serdang,Rehabilitasi/Peningkatan Halaman dan Area Parkir Kantor,Swakelola,0.1173104648578465,0,1.9122692536088317,1,6.5981345e-05,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0022513184
1503062028,2023,Talang Serdang,Dokumen Profil Desa (profil kependudukan dan potensi desa),Swakelola,0.1428987257188133,0,221651126.8390665,1,2.6841892e-05,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0010198773
1503062028,2023,Talang Serdang,Pengelolaan dan Pemeliharaan Lumbung Desa,Swakelola,0.0167072152686444,0,2.149378956363542,1,0.00034342986,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.008131426
1503072001,2023,Lubuk Jering,Rehabilitasi/Peningkatan Halaman dan Area Parkir Kantor,Swakelola,-0.0174480972241297,1,1.6892611188559672,0,0.0005809106,1,1,T1_Markup,T1_Markup|T2_Ghost|T5_ProcurementIrregularity|T7_CrossCatDump,swakelola_high_value,0.6667,Tier 1 – High Priority,,,2,0.013063137
1503072001,2023,Lubuk Jering,Dokumen Perencanaan,Swakelola,0.1737222291717805,0,2.073184694428241,1,5.9355498e-05,0,1,T2_Ghost,T2_Ghost,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0007058272
1503072002,2023,Jernih,Biaya Koordinasi Pemerintah Desa,Swakelola,0.0924204119169362,0,2.4637839041054006,1,0.00043211793,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.0
1503072002,2023,Jernih,Makanan Tambahan,Swakelola,0.1563731296632891,0,3.257803501490569,1,0.00010153737,0,1,T2_Ghost,T2_Ghost,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.0027703322
1503072002,2023,Jernih,Terselenggaranya Pembinaan PKK,Swakelola,0.1378410242580478,0,1.81978659249556,1,0.00039646262,0,1,T2_Ghost,T2_Ghost,avg_completion,0.6667,Tier 1 – High Priority,,,2,0.005205116
1503072004,2023,Semurung,Ambulance,Swakelola,0.1499022176775102,0,1.9264448825719425,1,0.0001845036,0,1,T2_Ghost,T2_Ghost,swakelola_high_value,1.0,Tier 1 – High Priority,,,3,0.0053893086
1503072004,2023,Semurung,Terselenggaranya Pembinaan PKK,Swakelola,0.0927364131149093,0,2.4045362476512566,1,3.5661164e-05,0,1,T2_Ghost,T2_Ghost,cost_deviation_by_category,1.0,Tier 1 – High Priority,,,3,0.00078293186
1503072005,2023,Lubuk Kepayang,Biaya Koordinasi Pemerintah Desa,Swakelola,0.0993252532674506,0,2.015276927932547,1,0.00027005933,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.007234307
1503072005,2023,Lubuk Kepayang,Terselenggaranya Pembinaan Karang Taruna/Klub Kepemudaan/Klub Olah raga,Swakelola,0.1450922485613876,0,1.890088139655387,1,0.00010135611,0,1,T2_Ghost,T2_Ghost,cost_per_unit,0.6667,Tier 1 – High Priority,,,2,0.001746968
1503072005,2023,Lubuk Kepayang,Terselenggaranya Pembinaan PKK,Swakelola,0.0927364131149093,0,2.4045362476512566,1,3.5443918e-05,0,1,T2_Ghost,T2_Ghost,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.0009813171
1503072005,2023,Lubuk Kepayang,Bantuan Langsung Tunai (BLT) - Dana Desa,Swakelola,0.0942871024804695,0,138930844.0653986,1,4.6337685e-05,0,1,T2_Ghost,T2_Ghost,activity_category,0.6667,Tier 1 – High Priority,,,2,0.00450643
1503072006,2023,Pematang Kabau,Biaya Koordinasi Pemerintah Desa,Swakelola,0.1480810489631283,0,1.9224193613277516,1,0.0001762518,0,1,T2_Ghost,T2_Ghost,activity_category,1.0,Tier 1 – High Priority,,,3,0.0032143814
1503072006,2023,Pematang Kabau,Bangunan,Swakelola,-0.0724271874622354,1,1.2000955091790664,0,0.00070674735,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,cost_per_unit,1.0,Tier 1 – High Priority,,,3,0.009284705
1503072008,2023,Mentawak Baru,Pasar Desa,Swakelola,-0.0468631709492554,1,1.824975436652721,1,0.004066161,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,activity_category,1.0,Tier 1 – High Priority,,,3,0.0151031725
1503072009,2023,Mentawak Ulu,Rehabilitasi/Peningkatan Bangunan,Swakelola,-0.0738907579758409,1,1.2583693825588678,0,0.0011227818,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.012107169
1503072009,2023,Mentawak Ulu,Gedung Balai Desa/Balai Kemasyrakatan,Swakelola,-0.0340761475571123,1,3.0904906683744264,1,0.0077431304,1,1,T2_Ghost,T2_Ghost|T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,Tier 1 – High Priority,,,2,0.02582729
