No,Kode_Provinsi,Provinsi,Kode_Lokasi,Kabupaten_Kota,Kode_Desa,Nama_Desa,Pagu
309,10,JAMBI,1003,KAB. BUNGO,1508092010,Maju Jaya,1029423000
310,10,JAMBI,1003,KAB. BUNGO,1508092011,Tirta Mulya,962807000
311,10,JAMBI,1003,KAB. BUNGO,1508092012,Lingga Kuamang,976133000
312,10,JAMBI,1003,KAB. BUNGO,1508092013,Bangun Harjo,897896000
313,10,JAMBI,1003,KAB. BUNGO,1508092014,Kuning gading,1108727000
314,10,JAMBI,1003,KAB. BUNGO,1508092015,Kuamang Jaya,962424000
315,10,JAMBI,1003,KAB. BUNGO,1508092016,Karya Harapan Mukti,1117931000
316,10,JAMBI,1003,KAB. BUNGO,1508092017,Padang Palangeh,1036539000
317,10,JAMBI,1003,KAB. BUNGO,1508102001,Tanjung Menanti,834657000
318,10,JAMBI,1003,KAB. BUNGO,1508102002,Babeko,795792000
319,10,JAMBI,1003,KAB. BUNGO,1508102003,Sepunggur,1023443000
320,10,JAMBI,1003,KAB. BUNGO,1508102004,Simpang Bebeko,1129802000
321,10,JAMBI,1003,KAB. BUNGO,1508102005,Suka Makmur,770196000
322,10,JAMBI,1003,KAB. BUNGO,1508102006,Tuo Sepunggur,832983000
323,10,JAMBI,1003,KAB. BUNGO,1508112002,Lubuk Benteng,672209000
324,10,JAMBI,1003,KAB. BUNGO,1508112005,Air Gemuruh,826515000
325,10,JAMBI,1003,KAB. BUNGO,1508112006,Purwo Bakti,1086281000
326,10,JAMBI,1003,KAB. BUNGO,1508112007,Sarana Jaya,799827000
327,10,JAMBI,1003,KAB. BUNGO,1508112008,Teluk Panjang,809622000
328,10,JAMBI,1003,KAB. BUNGO,1508122003,Talang Pantai,932918000
329,10,JAMBI,1003,KAB. BUNGO,1508122004,Sungai Arang,997454000
330,10,JAMBI,1003,KAB. BUNGO,1508122005,Pulau Pekan,680156000
331,10,JAMBI,1003,KAB. BUNGO,1508132003,Sungai Mengkuang,1674582000
332,10,JAMBI,1003,KAB. BUNGO,1508132004,Sungai Buluh,901529000
333,10,JAMBI,1003,KAB. BUNGO,1508142001,Muara Buat,645581000
334,10,JAMBI,1003,KAB. BUNGO,1508142002,Buat,741854000
335,10,JAMBI,1003,KAB. BUNGO,1508142003,Laman Panjang,686129000
336,10,JAMBI,1003,KAB. BUNGO,1508142004,Karak Apung,727076000
337,10,JAMBI,1003,KAB. BUNGO,1508142005,Timbolasi,736613000
338,10,JAMBI,1003,KAB. BUNGO,1508142006,Senamat Ulu,756323000
339,10,JAMBI,1003,KAB. BUNGO,1508142007,Aur Cino,834200000
340,10,JAMBI,1003,KAB. BUNGO,1508142008,Lubuk Beringin,704249000
341,10,JAMBI,1003,KAB. BUNGO,1508142009,Sungai Telang,1048926000
342,10,JAMBI,1003,KAB. BUNGO,1508152001,Pelayang,797880000
343,10,JAMBI,1003,KAB. BUNGO,1508152002,Peninjau,870258000
344,10,JAMBI,1003,KAB. BUNGO,1508152003,Talang Silungko,873360000
345,10,JAMBI,1003,KAB. BUNGO,1508152004,Pulau Kerakap,723098000
346,10,JAMBI,1003,KAB. BUNGO,1508152005,Seberang Jaya,793722000
347,10,JAMBI,1003,KAB. BUNGO,1508162001,Tepian Danto,726926000
348,10,JAMBI,1003,KAB. BUNGO,1508162002,Aur Gading,676292000
349,10,JAMBI,1003,KAB. BUNGO,1508162003,Pulau Batu,1100742000
350,10,JAMBI,1003,KAB. BUNGO,1508162004,Sari Mulya,811317000
351,10,JAMBI,1003,KAB. BUNGO,1508162005,Bukit Sari,807225000
352,10,JAMBI,1003,KAB. BUNGO,1508162006,Lubuk Tenam,760763000
353,10,JAMBI,1003,KAB. BUNGO,1508162007,Kuamang,599844000
354,10,JAMBI,1003,KAB. BUNGO,1508172001,Sungai Mancur,716822000
355,10,JAMBI,1003,KAB. BUNGO,1508172002,Tanah Periuk,995552000
356,10,JAMBI,1003,KAB. BUNGO,1508172003,Lubuk Landai,1269092000
357,10,JAMBI,1003,KAB. BUNGO,1508172004,Rantau Embacang,764100000
358,10,JAMBI,1003,KAB. BUNGO,1508172005,Tebing Tinggi,701468000
359,10,JAMBI,1003,KAB. BUNGO,1508172006,Embacang Gedang,765099000
360,10,JAMBI,1003,KAB. BUNGO,1508172007,Sungai Puri,707117000
361,10,JAMBI,1003,KAB. BUNGO,1508172008,Paku Aji,678155000
362,10,JAMBI,1003,KAB. BUNGO,1508172009,Pematang Panjang,778313000
363,10,JAMBI,1003,KAB. BUNGO,1508172010,Sungai Lilin,915336000
364,10,JAMBI,1003,KAB. BUNGO,1508172011,Sungai Tembang,791451000
365,10,JAMBI,1003,KAB. BUNGO,1508172012,Rantau Makmur,731849000
366,10,JAMBI,1004,KAB. SAROLANGUN,1503012001,Tambak Ratu,729933000
367,10,JAMBI,1004,KAB. SAROLANGUN,1503012002,Sungai Keradak,725244000
368,10,JAMBI,1004,KAB. SAROLANGUN,1503012003,Muaro Air Dua,683955000
369,10,JAMBI,1004,KAB. SAROLANGUN,1503012004,Simpang Narso,944604000
370,10,JAMBI,1004,KAB. SAROLANGUN,1503012005,Batin Pengambang,632475000
371,10,JAMBI,1004,KAB. SAROLANGUN,1503012006,Batu Empang,1010772000
372,10,JAMBI,1004,KAB. SAROLANGUN,1503012007,Rantau Panjang,708083000
373,10,JAMBI,1004,KAB. SAROLANGUN,1503012008,P. Salak Baru,691232000
374,10,JAMBI,1004,KAB. SAROLANGUN,1503012009,Muaro Pemuat,783509000
375,10,JAMBI,1004,KAB. SAROLANGUN,1503012010,Lubuk Bangkar,784490000
376,10,JAMBI,1004,KAB. SAROLANGUN,1503012011,Pekan Gedang,665789000
377,10,JAMBI,1004,KAB. SAROLANGUN,1503012012,Raden Anom,851852000
378,10,JAMBI,1004,KAB. SAROLANGUN,1503012013,Datuk Nan Duo,780332000
379,10,JAMBI,1004,KAB. SAROLANGUN,1503012014,Bukit Kalimau Ulu,691703000
380,10,JAMBI,1004,KAB. SAROLANGUN,1503012015,Sungai Bemban,751076000
381,10,JAMBI,1004,KAB. SAROLANGUN,1503012016,Muara Cuban,799211000
382,10,JAMBI,1004,KAB. SAROLANGUN,1503012017,Sungai Baung,681380000
383,10,JAMBI,1004,KAB. SAROLANGUN,1503012018,Padang Jering,786966000
384,10,JAMBI,1004,KAB. SAROLANGUN,1503012019,Kasiro,736466000
385,10,JAMBI,1004,KAB. SAROLANGUN,1503012020,Kasiro Hilir,815168000
386,10,JAMBI,1004,KAB. SAROLANGUN,1503012021,Bukit Berantai,833708000
387,10,JAMBI,1004,KAB. SAROLANGUN,1503012022,Bukit Sulah,901026000
388,10,JAMBI,1004,KAB. SAROLANGUN,1503012023,Paniban Baru,744465000
389,10,JAMBI,1004,KAB. SAROLANGUN,1503022005,Pulau Pandan,997080000
390,10,JAMBI,1004,KAB. SAROLANGUN,1503022006,Temenggung,810480000
391,10,JAMBI,1004,KAB. SAROLANGUN,1503022007,Ranggo,840045000
392,10,JAMBI,1004,KAB. SAROLANGUN,1503022008,Panca Karya,770789000
393,10,JAMBI,1004,KAB. SAROLANGUN,1503022009,Lubuk Bedorong,790277000
394,10,JAMBI,1004,KAB. SAROLANGUN,1503022010,Meribung,878985000
395,10,JAMBI,1004,KAB. SAROLANGUN,1503022011,Napal Melintang,1010115000
396,10,JAMBI,1004,KAB. SAROLANGUN,1503022012,Berkun,907305000
397,10,JAMBI,1004,KAB. SAROLANGUN,1503022013,Mersip,752066000
398,10,JAMBI,1004,KAB. SAROLANGUN,1503022014,Tanjung Raden,867159000
399,10,JAMBI,1004,KAB. SAROLANGUN,1503022016,Moenti,743801000
400,10,JAMBI,1004,KAB. SAROLANGUN,1503022017,Muara Mensao,794466000
401,10,JAMBI,1004,KAB. SAROLANGUN,1503022018,Demang,715475000
402,10,JAMBI,1004,KAB. SAROLANGUN,1503022021,Temalang,674469000
403,10,JAMBI,1004,KAB. SAROLANGUN,1503022022,Muara Limun,689534000
404,10,JAMBI,1004,KAB. SAROLANGUN,1503022023,Suka Damai,919140000
405,10,JAMBI,1004,KAB. SAROLANGUN,1503032002,Bernai,933353000
406,10,JAMBI,1004,KAB. SAROLANGUN,1503032003,Sungai Baung,1106276000
407,10,JAMBI,1004,KAB. SAROLANGUN,1503032004,Panti,1030131000
408,10,JAMBI,1004,KAB. SAROLANGUN,1503032005,Tinting,993489000
409,10,JAMBI,1004,KAB. SAROLANGUN,1503032006,Sungai Abang,991344000
410,10,JAMBI,1004,KAB. SAROLANGUN,1503032013,Lidung,1157840000
411,10,JAMBI,1004,KAB. SAROLANGUN,1503032014,Ladang Panjang,1203314000
412,10,JAMBI,1004,KAB. SAROLANGUN,1503032024,Desa Baru,722609000
413,10,JAMBI,1004,KAB. SAROLANGUN,1503032027,Ujung Tanjung,665870000
414,10,JAMBI,1004,KAB. SAROLANGUN,1503032028,Bernai Dalam,863756000
415,10,JAMBI,1004,KAB. SAROLANGUN,1503042001,Pangidaran,737525000
416,10,JAMBI,1004,KAB. SAROLANGUN,1503042002,Karang Mendapo,1173398000
417,10,JAMBI,1004,KAB. SAROLANGUN,1503042003,Batu Ampar,740636000
418,10,JAMBI,1004,KAB. SAROLANGUN,1503042004,Batu Kucing,744974000
419,10,JAMBI,1004,KAB. SAROLANGUN,1503042006,Semaran,827790000
420,10,JAMBI,1004,KAB. SAROLANGUN,1503042007,Kasang Melintang,1055482000
421,10,JAMBI,1004,KAB. SAROLANGUN,1503042008,Pangkal Bulian,907374000
422,10,JAMBI,1004,KAB. SAROLANGUN,1503042009,Lubuk Napal,1063062000
423,10,JAMBI,1004,KAB. SAROLANGUN,1503042010,Sepintun,931125000
424,10,JAMBI,1004,KAB. SAROLANGUN,1503042011,Lamban Sigatal,912740000
425,10,JAMBI,1004,KAB. SAROLANGUN,1503042020,Seko Besar,840746000
426,10,JAMBI,1004,KAB. SAROLANGUN,1503042021,Taman Bandung,847610000
427,10,JAMBI,1004,KAB. SAROLANGUN,1503042022,Danau Serdang,816117000
428,10,JAMBI,1004,KAB. SAROLANGUN,1503052001,Penegah,770972000
429,10,JAMBI,1004,KAB. SAROLANGUN,1503052002,Pelawan,782496000
430,10,JAMBI,1004,KAB. SAROLANGUN,1503052003,Pulauaro,802578000
431,10,JAMBI,1004,KAB. SAROLANGUN,1503052004,Bukit,1112033000
432,10,JAMBI,1004,KAB. SAROLANGUN,1503052005,Lubuk Sepuh,1143743000
433,10,JAMBI,1004,KAB. SAROLANGUN,1503052006,Rantau Tenang,737891000
434,10,JAMBI,1004,KAB. SAROLANGUN,1503052007,Muara Danau,715598000
435,10,JAMBI,1004,KAB. SAROLANGUN,1503052013,Sungai Merah,1015925000
436,10,JAMBI,1004,KAB. SAROLANGUN,1503052016,Pematang Kulim,1008380000
437,10,JAMBI,1004,KAB. SAROLANGUN,1503052017,Batu Putih,891117000
438,10,JAMBI,1004,KAB. SAROLANGUN,1503052019,Mekar Sari,1213701000
439,10,JAMBI,1004,KAB. SAROLANGUN,1503052021,Pasar Pelawan,828249000
440,10,JAMBI,1004,KAB. SAROLANGUN,1503052022,Pelawan Jaya,832077000
441,10,JAMBI,1004,KAB. SAROLANGUN,1503052023,Lubuk Sayak,707417000
442,10,JAMBI,1004,KAB. SAROLANGUN,1503062001,Mandiangin,930479000
443,10,JAMBI,1004,KAB. SAROLANGUN,1503062002,Rangkiling Simpang,876873000
444,10,JAMBI,1004,KAB. SAROLANGUN,1503062003,Pemusiran,1335240000
445,10,JAMBI,1004,KAB. SAROLANGUN,1503062004,Gurun Tuo Simpang,778323000
446,10,JAMBI,1004,KAB. SAROLANGUN,1503062005,Gurun Mudo,783188000
447,10,JAMBI,1004,KAB. SAROLANGUN,1503062006,Gurun Tuo,761759000
448,10,JAMBI,1004,KAB. SAROLANGUN,1503062007,Rangkiling,660206000
449,10,JAMBI,1004,KAB. SAROLANGUN,1503062008,Mandiangin Tuo,895797000
450,10,JAMBI,1004,KAB. SAROLANGUN,1503062009,Kertopati,865041000
451,10,JAMBI,1004,KAB. SAROLANGUN,1503062010,Muaro Ketalo,711275000
452,10,JAMBI,1004,KAB. SAROLANGUN,1503062011,Taman Dewa,968343000
453,10,JAMBI,1004,KAB. SAROLANGUN,1503062012,Simpang Kertopati,649304000
454,10,JAMBI,1004,KAB. SAROLANGUN,1503062013,Bukit Peranginan,798855000
455,10,JAMBI,1004,KAB. SAROLANGUN,1503062020,Gurun Baru,728000000
456,10,JAMBI,1004,KAB. SAROLANGUN,1503062021,Kute Jaye,831317000
457,10,JAMBI,1004,KAB. SAROLANGUN,1503062022,Mandiangin Pasar,688100000
458,10,JAMBI,1004,KAB. SAROLANGUN,1503062023,Sungai Rotan,689820000
459,10,JAMBI,1004,KAB. SAROLANGUN,1503062028,Talang Serdang,735644000
460,10,JAMBI,1004,KAB. SAROLANGUN,1503072001,Lubuk Jering,848025000
461,10,JAMBI,1004,KAB. SAROLANGUN,1503072002,Jernih,925545000
462,10,JAMBI,1004,KAB. SAROLANGUN,1503072003,Desa Baru,934023000
463,10,JAMBI,1004,KAB. SAROLANGUN,1503072004,Semurung,910833000
464,10,JAMBI,1004,KAB. SAROLANGUN,1503072005,Lubuk Kepayang,826182000
465,10,JAMBI,1004,KAB. SAROLANGUN,1503072006,Pematang Kabau,1187438000
466,10,JAMBI,1004,KAB. SAROLANGUN,1503072007,Bukit Suban,1353214000
467,10,JAMBI,1004,KAB. SAROLANGUN,1503072008,Mentawak Baru,1246226000
468,10,JAMBI,1004,KAB. SAROLANGUN,1503072009,Mentawak Ulu,892851000
469,10,JAMBI,1004,KAB. SAROLANGUN,1503082001,Rantau Gedang,802491000
470,10,JAMBI,1004,KAB. SAROLANGUN,1503082002,Penarun,689993000
471,10,JAMBI,1004,KAB. SAROLANGUN,1503082003,Pulau Lintang,717011000
472,10,JAMBI,1004,KAB. SAROLANGUN,1503082004,Tanjung,1192958000
473,10,JAMBI,1004,KAB. SAROLANGUN,1503082005,Bangun Jayo,653870000
474,10,JAMBI,1004,KAB. SAROLANGUN,1503082006,Teluk kecimbung,831606000
475,10,JAMBI,1004,KAB. SAROLANGUN,1503082007,Pulau Melako,697199000
476,10,JAMBI,1004,KAB. SAROLANGUN,1503082008,Batu Penyabung,703985000
477,10,JAMBI,1004,KAB. SAROLANGUN,1503082009,Tanjung Gagak,695264000
478,10,JAMBI,1004,KAB. SAROLANGUN,1503082010,Pulau Buayo,696689000
479,10,JAMBI,1004,KAB. SAROLANGUN,1503082012,Dusun Dalam,792018000
480,10,JAMBI,1004,KAB. SAROLANGUN,1503082013,Muara Lati,644115000
481,10,JAMBI,1004,KAB. SAROLANGUN,1503082014,Suka Jadi,659915000
482,10,JAMBI,1004,KAB. SAROLANGUN,1503082015,Teluk Mancur,595017000
483,10,JAMBI,1004,KAB. SAROLANGUN,1503092002,Bukit Tigo,1230337000
484,10,JAMBI,1004,KAB. SAROLANGUN,1503092003,Sungai Gedang,1177886000
485,10,JAMBI,1004,KAB. SAROLANGUN,1503092004,Payo Lebar,1262563000
486,10,JAMBI,1004,KAB. SAROLANGUN,1503092005,Bukit Murau,816978000
487,10,JAMBI,1004,KAB. SAROLANGUN,1503092006,Perdamaian,988446000
488,10,JAMBI,1004,KAB. SAROLANGUN,1503092007,Pasar Singkut,1396522000
489,10,JAMBI,1004,KAB. SAROLANGUN,1503092008,Siliwangi,1194551000
490,10,JAMBI,1004,KAB. SAROLANGUN,1503092009,Simpang Nibung,806483000
491,10,JAMBI,1004,KAB. SAROLANGUN,1503092010,Bukit Talang Mas,852699000
492,10,JAMBI,1004,KAB. SAROLANGUN,1503092011,Bukit Bumi Raya,1136136000
493,10,JAMBI,1004,KAB. SAROLANGUN,1503092012,Argo Sari,729320000
494,10,JAMBI,1004,KAB. SAROLANGUN,1503092013,Sendang Sari,764159000
495,10,JAMBI,1004,KAB. SAROLANGUN,1503102001,Kampung Tujuh,757433000
496,10,JAMBI,1004,KAB. SAROLANGUN,1503102002,Lubuk Resam,1128317000
497,10,JAMBI,1004,KAB. SAROLANGUN,1503102003,Teluk Rendah,786027000
498,10,JAMBI,1004,KAB. SAROLANGUN,1503102004,Teluk Tigo,710672000
499,10,JAMBI,1004,KAB. SAROLANGUN,1503102005,Lubuk Resam Hilir,806349000
500,10,JAMBI,1004,KAB. SAROLANGUN,1503102006,Pemuncak,860580000
501,10,JAMBI,1004,KAB. SAROLANGUN,1503102007,Tambang Tinggi,924854000
502,10,JAMBI,1004,KAB. SAROLANGUN,1503102008,Tendah,708566000
503,10,JAMBI,1004,KAB. SAROLANGUN,1503102009,Sungai Keramat,694841000
504,10,JAMBI,1004,KAB. SAROLANGUN,1503102010,Sekamis,761396000
505,10,JAMBI,1004,KAB. SAROLANGUN,1503112001,Guruh Baru,949491000
506,10,JAMBI,1004,KAB. SAROLANGUN,1503112002,Petiduran Baru,822786000
507,10,JAMBI,1004,KAB. SAROLANGUN,1503112003,Sungai Butang,1164552000
508,10,JAMBI,1004,KAB. SAROLANGUN,1503112004,Butang Baru,675485000
509,10,JAMBI,1004,KAB. SAROLANGUN,1503112005,Suka Maju,779879000
510,10,JAMBI,1004,KAB. SAROLANGUN,1503112006,Jati Baru,684431000
511,10,JAMBI,1004,KAB. SAROLANGUN,1503112007,Jati Baru Mudo,724280000
512,10,JAMBI,1004,KAB. SAROLANGUN,1503112008,Meranti Baru,708227000
513,10,JAMBI,1004,KAB. SAROLANGUN,1503112009,Meranti Jaya,714308000
514,10,JAMBI,1004,KAB. SAROLANGUN,1503112010,Jernang Baru,771989000
515,10,JAMBI,1005,KAB. KERINCI,1501012001,Selam Paung,697277000
516,10,JAMBI,1005,KAB. KERINCI,1501012002,Air Mumu,658677000
517,10,JAMBI,1005,KAB. KERINCI,1501012003,Lempur Mudik,946823000
518,10,JAMBI,1005,KAB. KERINCI,1501012005,Masgo,827929000
519,10,JAMBI,1005,KAB. KERINCI,1501012006,Lempur Hilir,598338000
520,10,JAMBI,1005,KAB. KERINCI,1501012011,Kebun Baru,908660000
521,10,JAMBI,1005,KAB. KERINCI,1501012012,Perikan Tengah,726636000
522,10,JAMBI,1005,KAB. KERINCI,1501012013,Dusun Baru Lempur,764501000
523,10,JAMBI,1005,KAB. KERINCI,1501012016,Sungaihangat,669338000
524,10,JAMBI,1005,KAB. KERINCI,1501012018,Manjunto Lempur,721850000
525,10,JAMBI,1005,KAB. KERINCI,1501012019,Kebun Lima,684428000
526,10,JAMBI,1005,KAB. KERINCI,1501022001,Sanggaran Agung,649421000
527,10,JAMBI,1005,KAB. KERINCI,1501022002,Kota Baru Sanggaran Agung,668534000
528,10,JAMBI,1005,KAB. KERINCI,1501022003,Pendung Talang Genting,1003847000
529,10,JAMBI,1005,KAB. KERINCI,1501022004,Seleman,677486000
530,10,JAMBI,1005,KAB. KERINCI,1501022005,Tebing Tinggi,776774000
531,10,JAMBI,1005,KAB. KERINCI,1501022006,Cupak,693881000
532,10,JAMBI,1005,KAB. KERINCI,1501022007,Tanjungtanah,708602000
533,10,JAMBI,1005,KAB. KERINCI,1501022008,Koto Tengah,849480000
534,10,JAMBI,1005,KAB. KERINCI,1501022013,Simpang Empat,640274000
535,10,JAMBI,1005,KAB. KERINCI,1501022014,Talang Kemulun,750248000
536,10,JAMBI,1005,KAB. KERINCI,1501022015,Dusun Baru Tanjung Tanah,671429000
537,10,JAMBI,1005,KAB. KERINCI,1501022016,Pasar Sore Seleman,661538000
538,10,JAMBI,1005,KAB. KERINCI,1501022018,Tanjungharapan,656696000
539,10,JAMBI,1005,KAB. KERINCI,1501042008,Hiang Tinggi,611013000
540,10,JAMBI,1005,KAB. KERINCI,1501042009,Ambai Atas,728738000
541,10,JAMBI,1005,KAB. KERINCI,1501042010,Tanjungmudo,670985000
542,10,JAMBI,1005,KAB. KERINCI,1501042011,Pendung Tengah,597576000
543,10,JAMBI,1005,KAB. KERINCI,1501042012,Pendung Hilir,570684000
544,10,JAMBI,1005,KAB. KERINCI,1501042013,Koto Baru Hiang,708020000
545,10,JAMBI,1005,KAB. KERINCI,1501042014,Betung Kuning,688283000
546,10,JAMBI,1005,KAB. KERINCI,1501042026,Ambai Bawah,853164000
547,10,JAMBI,1005,KAB. KERINCI,1501042028,Hiang Karya,671276000
548,10,JAMBI,1005,KAB. KERINCI,1501042029,Hiang Lestari,920801000
549,10,JAMBI,1005,KAB. KERINCI,1501042030,Angkasa Pura,644330000
550,10,JAMBI,1005,KAB. KERINCI,1501042031,Hiang Sakti,675887000
551,10,JAMBI,1005,KAB. KERINCI,1501042033,Koto Sekilan Ambai,682910000
552,10,JAMBI,1005,KAB. KERINCI,1501042034,Penawar Tinggi,594780000
553,10,JAMBI,1005,KAB. KERINCI,1501052002,Baru Semurup,488401000
554,10,JAMBI,1005,KAB. KERINCI,1501052004,Koto Dua Lama,696929000
555,10,JAMBI,1005,KAB. KERINCI,1501052012,Koto Di Air,662015000
556,10,JAMBI,1005,KAB. KERINCI,1501052013,Pasar Semurup,858491000
557,10,JAMBI,1005,KAB. KERINCI,1501052014,Balai,621488000
558,10,JAMBI,1005,KAB. KERINCI,1501052015,Koto Majidin Hilir,691823000
559,10,JAMBI,1005,KAB. KERINCI,1501052016,Pendung Hilir,687947000
560,10,JAMBI,1005,KAB. KERINCI,1501052018,Pendung Mudik,686486000
561,10,JAMBI,1005,KAB. KERINCI,1501052022,Air Tenang,650102000
562,10,JAMBI,1005,KAB. KERINCI,1501052024,Muara Semerah,656996000
563,10,JAMBI,1005,KAB. KERINCI,1501052029,Koto Majidin Mudik,689720000
564,10,JAMBI,1005,KAB. KERINCI,1501052035,Muara Semerah Mudik,660587000
565,10,JAMBI,1005,KAB. KERINCI,1501052036,Sawahan Koto Majidin,690650000
566,10,JAMBI,1005,KAB. KERINCI,1501052037,Sawahan Jaya,879497000
567,10,JAMBI,1005,KAB. KERINCI,1501052038,Koto Majidin Di Air,686789000
568,10,JAMBI,1005,KAB. KERINCI,1501052039,Pendung Tengah,657158000
569,10,JAMBI,1005,KAB. KERINCI,1501062010,Sungaibetung Hilir,652611000
570,10,JAMBI,1005,KAB. KERINCI,1501062011,Sungaibatu Gantih,718337000
571,10,JAMBI,1005,KAB. KERINCI,1501062012,Tanjunggenting,680426000
572,10,JAMBI,1005,KAB. KERINCI,1501062013,Simpang Tutup,745931000
573,10,JAMBI,1005,KAB. KERINCI,1501062014,Suko Pangkat,768860000
574,10,JAMBI,1005,KAB. KERINCI,1501062015,Sungaibetung Mudik,763148000
575,10,JAMBI,1005,KAB. KERINCI,1501062016,Danautinggi,696003000
576,10,JAMBI,1005,KAB. KERINCI,1501062017,Sungaigelampeh,729278000
577,10,JAMBI,1005,KAB. KERINCI,1501062018,Siulak Deras Mudik,706784000
578,10,JAMBI,1005,KAB. KERINCI,1501062019,Siulak Tenang,706982000
579,10,JAMBI,1005,KAB. KERINCI,1501062039,Sungai Batu Gantih Hilir,724553000
580,10,JAMBI,1005,KAB. KERINCI,1501062040,Baru Sungai Betung Mudik,719117000
581,10,JAMBI,1005,KAB. KERINCI,1501062041,Tanjunggenting Mudik,680579000
582,10,JAMBI,1005,KAB. KERINCI,1501062042,Air Betung,687275000
583,10,JAMBI,1005,KAB. KERINCI,1501062043,Ujung Ladang,872274000
584,10,JAMBI,1005,KAB. KERINCI,1501072004,Tarutung,799716000
585,10,JAMBI,1005,KAB. KERINCI,1501072006,Lubuk Paku,716063000
586,10,JAMBI,1005,KAB. KERINCI,1501072007,Tamiai,1040325000
587,10,JAMBI,1005,KAB. KERINCI,1501072008,Pematang Lingkung,733106000
588,10,JAMBI,1005,KAB. KERINCI,1501072009,Pasar Tamiai,665105000
589,10,JAMBI,1005,KAB. KERINCI,1501072010,Seberang Merangin,706694000
590,10,JAMBI,1005,KAB. KERINCI,1501072011,Baru Pulau Sangkar,789744000
591,10,JAMBI,1005,KAB. KERINCI,1501072013,Batang Merangin,831072000
592,10,JAMBI,1005,KAB. KERINCI,1501072014,Muara Hemat,808154000
593,10,JAMBI,1005,KAB. KERINCI,1501082001,Jujun,965579000
594,10,JAMBI,1005,KAB. KERINCI,1501082002,Talang Lindung,615045000
595,10,JAMBI,1005,KAB. KERINCI,1501082003,Keluru,915446000
596,10,JAMBI,1005,KAB. KERINCI,1501082004,Pidung,623516000
597,10,JAMBI,1005,KAB. KERINCI,1501082005,Tanjungbatu,604845000
598,10,JAMBI,1005,KAB. KERINCI,1501082006,Benik,708899000
599,10,JAMBI,1005,KAB. KERINCI,1501082007,Kt Tuo P. Tengah,781332000
600,10,JAMBI,1005,KAB. KERINCI,1501082008,Kt. Dian P. Tengah,695444000
601,10,JAMBI,1005,KAB. KERINCI,1501082012,Lempur Danau,660650000
602,10,JAMBI,1005,KAB. KERINCI,1501082013,Dsn. Baru P. Tengah,673493000
603,10,JAMBI,1005,KAB. KERINCI,1501082018,Telago,695999000
604,10,JAMBI,1005,KAB. KERINCI,1501082019,Koto Agung,923663000
605,10,JAMBI,1005,KAB. KERINCI,1501082022,Pulautengah,925925000
606,10,JAMBI,1005,KAB. KERINCI,1501082023,Koto Baru,670379000
607,10,JAMBI,1005,KAB. KERINCI,1501082025,Jembatan Merah Pulau Tengah,959651000
608,10,JAMBI,1005,KAB. KERINCI,1501082026,Limok Manaih Pulau Tengah,951062000
609,10,JAMBI,1005,KAB. KERINCI,1501082027,Pasar Jujun,621056000
610,10,JAMBI,1005,KAB. KERINCI,1501082028,Pancuran Bangko,750356000
611,10,JAMBI,1005,KAB. KERINCI,1501092010,Koto Tuo,689684000
612,10,JAMBI,1005,KAB. KERINCI,1501092011,Sungaitanduk,1041012000
613,10,JAMBI,1005,KAB. KERINCI,1501092012,Kersik Tuo,1043838000
614,10,JAMBI,1005,KAB. KERINCI,1501092013,Sangir,938885000
615,10,JAMBI,1005,KAB. KERINCI,1501092014,Koto Baru,632130000
616,10,JAMBI,1005,KAB. KERINCI,1501092015,Koto Panjang,953021000
617,10,JAMBI,1005,KAB. KERINCI,1501092016,Koto Tengah,708218000
618,10,JAMBI,1005,KAB. KERINCI,1501092017,Sungaibendung Air,699221000
619,10,JAMBI,1005,KAB. KERINCI,1501092022,Sungaisampun,609204000
620,10,JAMBI,1005,KAB. KERINCI,1501092024,Bedeng Baru,616542000
621,10,JAMBI,1005,KAB. KERINCI,1501092025,Batang Sangir,1020771000
622,10,JAMBI,1005,KAB. KERINCI,1501092030,Sungaidalam,730199000
623,10,JAMBI,1005,KAB. KERINCI,1501092038,Koto Periang,945104000
624,10,JAMBI,1005,KAB. KERINCI,1501092039,Lindung Jaya,926327000
625,10,JAMBI,1005,KAB. KERINCI,1501092041,Renah Kasah,631083000
626,10,JAMBI,1005,KAB. KERINCI,1501092042,Pasar Sungai Tanduk,929405000
627,10,JAMBI,1005,KAB. KERINCI,1501092043,Mekar Sari,978272000
628,10,JAMBI,1005,KAB. KERINCI,1501092045,Mekar Jaya,1041855000
629,10,JAMBI,1005,KAB. KERINCI,1501092047,Sangir Tengah,945392000
630,10,JAMBI,1005,KAB. KERINCI,1501092048,Tanjungbungo,949679000
631,10,JAMBI,1005,KAB. KERINCI,1501092049,Bendung Air Timur,650267000
632,10,JAMBI,1005,KAB. KERINCI,1501112001,Kemantan Tinggi,707240000
633,10,JAMBI,1005,KAB. KERINCI,1501112002,Kemantan Kebalai,673427000
634,10,JAMBI,1005,KAB. KERINCI,1501112003,Kemantan Darat,708593000
635,10,JAMBI,1005,KAB. KERINCI,1501112004,Sungaiabu,687701000
636,10,JAMBI,1005,KAB. KERINCI,1501112005,Pondok Sungaiabu,682598000
637,10,JAMBI,1005,KAB. KERINCI,1501112006,Koto Tebat,717284000
638,10,JAMBI,1005,KAB. KERINCI,1501112007,Sungaimedang,750299000
